url,course_name,rating,survey_count,Institution,Subject,Level,Associated_skills,price,duration
https://www.edx.org/learn/animation/iitbombay-basic-3d-animation-using-blender,IITBombayX: Basic 3D Animation using Blender,,,IITBombayX,Design,Introductory,"3D Animation, 3D Modeling, Animations, Architectural Visualization, Blender (Device), Character Animation, Computer Animation, Key Frame, Tutorials, Visualization",49,4 weeks
https://www.edx.org/learn/cartography/eth-zurich-introduction-to-web-cartography-part-2,ETHx: Introduction to Web Cartography: Part 2,,,ETHx,Engineering,Introductory,"JavaScript (Programming Language), Web Mapping",50,6 weeks
https://www.edx.org/learn/geography/ecole-polytechnique-federale-de-lausanne-exploring-humans-space-an-introduction-to-geographicity,EPFLx: Exploring Humans’ Space: An Introduction to Geographicity,,,EPFLx,Social Sciences,Introductory,Urbanization,179,10 weeks
https://www.edx.org/learn/computer-graphics/the-university-of-california-san-diego-computer-graphics,UCSanDiegoX: Computer Graphics,4.3,11,UCSanDiegoX,Computer Science,Intermediate,"3D Computer Graphics, Autodesk 3DS Max (3D Graphics Software), Autodesk Maya, C++ (Programming Language), Computer-Aided Design, Development Environment, DirectX (Software), OpenGL, OpenGL Shading Language, Ray Tracing, Virtual Reality, Visual Impairment Education",99,6 weeks
https://www.edx.org/certificates/professional-certificate/ucsandiegox-virtual-reality-app-development,Design & implement interactive VR software apps,,,"The University of California, San Diego",,,,$267.30,5 months
https://www.edx.org/learn/health-wellness/ku-leuven-existential-well-being-counseling-a-person-centered-experiential-approach,KULeuvenX: Existential Well-being Counseling: A Person-centered Experiential Approach,4.8,42,KULeuvenX,Humanities,Introductory,"Demonstration Skills, Empathy, Experiential Learning, Psychology, Psychotherapy, Research, Spirituality",59,12 weeks
https://www.edx.org/learn/counseling/seoul-national-university-counseling-practice-and-research,SNUx: Counseling Practice and Research,,,SNUx,Social Sciences,Introductory,"Counseling Techniques, Psychotherapy, Research, Research Methodologies",54,4 weeks
https://www.edx.org/learn/nutrition/stanford-university-introduction-to-food-health,StanfordOnline: Introduction To Food & Health,,,StanfordOnline,Medicine,Advanced,"ANCC Certified, Continuing Medical Education, Diabetes Mellitus, Family Medicine, Internal Medicine, Nutritional Assessment, Patient Education And Counseling, Primary Care, Public Health",,1 weeks
https://www.edx.org/learn/professional-skills/catalyst-unconscious-bias-from-awareness-to-action,CatalystX: Unconscious Bias: From Awareness to Action,4.5,35,CatalystX,Communication,Introductory,"Business Strategies, Global Leadership, Innovation, Leadership",59,3 weeks
https://www.edx.org/learn/medicine/the-university-of-hong-kong-fundamentals-of-cariology,HKUx: Fundamentals of Cariology,2.6,5,HKUx,Medicine,Intermediate,,99,4 weeks
https://www.edx.org/learn/medicine/colgate-university-medicating-for-mental-health-judicious-use-of-psychiatric-drugs,ColgateX: Medicating for Mental Health: Judicious Use of Psychiatric Drugs,,,ColgateX,Medicine,Intermediate,"Mental Health, Psychiatric Medications, Psychiatry, Psychology",49,4 weeks
https://www.edx.org/learn/nutrition/eit-food-nutrition-for-health-and-sustainability,EIT_Food: Nutrition for Health and Sustainability,,,EIT_Food,Food & Nutrition,Intermediate,,100,3 weeks
https://www.edx.org/learn/computer-science/ibm-mastering-generative-ai-for-cybersecurity,IBM: Mastering Generative AI for Cybersecurity,,,IBM,Computer Science,Intermediate,"Artificial Intelligence, Cyber Defense, Cyber Security, Cyber Threat Intelligence, Demand Generation, Forecasting, Machine Learning, Natural Language Processing, Phishing, Security Information And Event Management (SIEM), Security Operations, Threat Detection, Vulnerability, Vulnerability Management, Workflow Management",149,3 weeks
https://www.edx.org/learn/shakespeare/massachusetts-institute-of-technology-global-shakespeares-re-creating-the-merchant-of-venice,MITx: Global Shakespeares: Re-Creating the Merchant of Venice,,,MITx,Literature,Introductory,Communications,49,8 weeks
https://www.edx.org/learn/design-thinking/the-university-of-queensland-design-thinking-and-creativity-for-innovation,UQx: Design Thinking and Creativity for Innovation,4.1,18,UQx,Business & Management,Intermediate,"Creative Problem-Solving, Creativity, Design Thinking, Innovation, Problem Solving",119,10 weeks
https://www.edx.org/learn/entrepreneurship/berklee-college-of-music-creativity-entrepreneurship,BerkleeX: Creativity & Entrepreneurship,4.6,8,BerkleeX,Business & Management,Introductory,"Career Development, Creative Entrepreneurship, Creativity, Prototyping",59,4 weeks
https://www.edx.org/learn/leadership/the-university-of-maryland-college-park-lets-get-principled-values-culture-intelligent-disobedience,"UMD, USMx: Let’s Get Principled: Values, Culture & Intelligent Disobedience!",,,"UMD, USMx",Business & Management,Introductory,"Decision Making, Leadership",249,5 weeks
https://www.edx.org/learn/innovation/the-university-of-queensland-creating-and-sustaining-an-innovation-culture,UQx: Creating and Sustaining an Innovation Culture,,,UQx,Business & Management,Intermediate,"Business Modeling, Innovation, New Product Development",309,10 weeks
https://www.edx.org/learn/italian/wellesley-college-italian-language-and-culture-beginner-2023-2024,WellesleyX: Italian Language and Culture: Beginner (2025-2026),4.7,185,WellesleyX,Language,Introductory,"Grammar, Italian Language, Language Education, Mobile Devices, Podcasting, Pronunciation, Reading Comprehension, Vocabulary, Writing",59,12 weeks
https://www.edx.org/learn/design-thinking/edx-try-it-intro-to-design-thinking,edX: Try It: Intro to Design Thinking,,,edX,Design,Introductory,"Design Methods, Design Thinking, Innovation, Problem Solving, Product Management, User Experience",,1 weeks
https://www.edx.org/learn/design-thinking/pontificia-universidad-javeriana-lanzate-a-la-innovacion-con-design-thinking,JaverianaX: Lánzate a la Innovación con Design Thinking,,,JaverianaX,Design,Introductory,"Creativity, Design Thinking, Innovation, Management",49,7 weeks
https://www.edx.org/certificates/professional-certificate/anahuacx-innova-y-emprende-con-design-thinking-y-lean-startup,Drive your career forward,,,Universidades Anáhuac,,,,$79.20,3 months
https://www.edx.org/learn/rhetoric/harvard-university-rhetoric-the-art-of-persuasive-writing-and-public-speaking,HarvardX: Rhetoric: The Art of Persuasive Writing and Public Speaking,4.6,362,HarvardX,Humanities,Introductory,"Communications, Economics, Persuasive Communication, Persuasive Writing, Public Speaking, Rhetoric, Writing",209,8 weeks
https://www.edx.org/learn/game-design/hp-a-complete-guide-to-game-design,HP: A Complete Guide to Game Design,4.6,109,HP,Computer Science,Introductory,"Game Design, Innovation, Mechanics, Video Game Development, eSports, eSports Management",5,4 weeks
https://www.edx.org/learn/algorithms/stanford-university-algorithms-design-and-analysis-part-1,"StanfordOnline: Algorithms: Design and Analysis, Part 1",4.7,13,StanfordOnline,Computer Science,Intermediate,"Algorithms, Bloom Filter, Computer Science, Data Structures, Divide And Conquer, Master Theorem, Matrix Multiplication",189,6 weeks
https://www.edx.org/learn/design/institute-of-product-leadership-ipl-ux-ui-design-fundamentals,IPL: UX/UI Design Fundamentals,,,IPL,Design,Introductory,,50,3 weeks
https://www.edx.org/learn/design/lci-education-interior-design-essentials,LCIEducation: Interior Design Essentials,,,LCIEducation,Design,Introductory,Mood Boards,199,4 weeks
https://www.edx.org/learn/product-design/the-university-of-maryland-college-park-product-design-prototyping-and-testing,"UMD, USMx: Product Design, Prototyping, and Testing",4.3,54,"UMD, USMx",Business & Management,Introductory,"Concept Testing, Concurrent Engineering, Design Thinking, Engineering Design Process, Function Model, Industrial Design, Manufacturing Processes, Mass Customization, Modular Design, New Product Development, Persona (User Experience), Planning, Product Design, Product Management, Prototyping, Scrum (Software Development), User Experience, Wireframing",249,4 weeks
https://www.edx.org/learn/engineering/mathworks-introducing-engineering-system-design,MathWorks: Introduction to Engineering Design,4.7,12,,,,,59,1 weeks
https://www.edx.org/learn/ux-design/hec-montreal-ux-design,HECMontrealX: UX Design,,,HECMontrealX,Design,Intermediate,"Creativity, Design Thinking, Experience Design, Ideation, Innovation, Problem Solving, User Experience, User Experience Design (UX), User Interface Design, User-Centered Design",369,6 weeks
https://www.edx.org/learn/design-thinking/rochester-institute-of-technology-design-thinking-fundamentals,RITx: Design Thinking Fundamentals,4.4,14,RITx,Business & Management,Intermediate,"Design Thinking, Innovation",337,6 weeks
https://www.edx.org/learn/environmental-science/curtin-university-environmental-studies-a-global-perspective,CurtinX: Environmental Studies: A Global Perspective,,,CurtinX,Environmental Studies,Introductory,"Digital Content, Environmental Studies",99,6 weeks
https://www.edx.org/learn/design/universitat-politecnica-de-valencia-accessible-technology-for-inclusion,UPValenciaX: Accessible technology for inclusion,,,UPValenciaX,Design,Introductory,,15,4 weeks
https://www.edx.org/learn/engineering/university-of-british-columbia-harnessing-ai-for-digital-media-creation,UBCx: Harnessing AI for Digital Media Creation,This,For,UBCx,Engineering,Introductory,"Artificial Intelligence, Cloud Strategy, Content Creation, Content Marketing, Creativity, Instagram, Podcasting, Social Media Planning, Storytelling, TikTok",,1 weeks
https://www.edx.org/learn/design-thinking/university-of-maryland-global-campus-instructional-design-digital-media-new-tools-and-technology,"UMGC, USMx: Instructional Design: Digital Media, New Tools and Technology",4.2,43,"UMGC, USMx",Education & Teacher Training,Intermediate,"Animations, Content Creation, Design And Technology, Digital Content, Digital Video, Emerging Technologies, Instructional Design, Integration, Interactive Learning, Learning Design, Literacy, Online Teaching, Social Media, Storyboarding, Visual Design, Web Accessibility Testing, Web Design",299,8 weeks
https://www.edx.org/learn/design/university-of-british-columbia-audio-production-for-content-creators-advanced-loop-creation-and-underscoring,UBCx: Audio Production for Virtual Media Creators: Advanced Loop Creation and Underscoring,,,UBCx,Design,Introductory,"Audio Production, Digital Content, Editing, Equalization, Lecturing, Media Production, Noise Reduction, Podcasting, Professional Audio, Sound Recording And Reproduction, TikTok",,3 weeks
https://www.edx.org/learn/content-marketing/state-bank-of-india-content-marketing-strategy,State-Bank-of-India: Content Marketing Strategy,,,State-Bank-of-India,Business & Management,Introductory,,99,4 weeks
https://www.edx.org/learn/engineering/university-of-british-columbia-exploring-generative-ai-for-personalized-user-experiences,UBCx: Exploring Generative AI for Personalized User Experiences,This,For,UBCx,Engineering,Introductory,"Artificial Intelligence, Cloud Strategy, Content Creation, Digital Marketing, Marketing, Podcasting, Social Media, Social Media Management, TikTok",,2 weeks
https://www.edx.org/learn/art/university-of-british-columbia-audio-production-for-virtual-media-creators,UBCx: Audio Production for Virtual Media Creators: Signal Flow & Introduction to Looping,,,UBCx,Art & Culture,Introductory,"Audio Production, Lecturing, Noise Reduction, Podcasting, Professional Audio, Sound Recording And Reproduction, TikTok",,3 weeks
https://www.edx.org/learn/brand-engagement/curtin-university-digital-branding-and-engagement,CurtinX: Digital Branding and Engagement,4.5,14,CurtinX,Communication,Intermediate,"Brand Awareness, Branding, Business Modeling, Digital Brand Engagement, Digital Content Delivery, Marketing",99,4 weeks
https://www.edx.org/learn/education-teacher-training/hp-hp-digital-skills-for-educators-microsoft-office,HP: HP Digital Skills for Educators – Microsoft 365 Copilot,Develop,Learn,HP,Education & Teacher Training,Introductory,"Auditing, Computer Literacy, Digital Literacy, Digital Skills, Microsoft 365, Microsoft Office, Self-Discipline, Teaching, Time Management, Workflow Management",5,8 weeks
https://www.edx.org/learn/education-teacher-training/hp-hp-digital-skills-for-educators-google-workspace,HP: HP Digital Skills for Educators – Google Workspace,Develop,Learn,HP,Education & Teacher Training,Introductory,"Auditing, Computer Literacy, Digital Literacy, Digital Skills, Google Tools, Google Workspace, Self-Discipline, Teaching, Time Management, Workflow Management",5,8 weeks
https://www.edx.org/learn/design/lci-education-introduction-to-illustrator,LCIEducation: Introduction to Illustrator,4.0,5,,,,,99,4 weeks
https://www.edx.org/learn/game-design/massachusetts-institute-of-technology-introduction-to-game-design,MITx: Introduction to Game Design,,,MITx,Education & Teacher Training,Introductory,"Digital Prototyping, Game Design, Prototyping, Usability Testing",99,7 weeks
https://www.edx.org/learn/literature/harvard-university-the-book-making-and-meaning-in-the-medieval-manuscript,HarvardX: The Book: Making and Meaning in the Medieval Manuscript,,,HarvardX,Humanities,Introductory,"Collections, Production Process",,8 weeks
https://www.edx.org/learn/education-teacher-training/hp-hp-ai-teacher-academy-part-1-modules-1-3-2,HP: HP AI Teacher Academy,4.4,7,HP,Education & Teacher Training,Introductory,"Artificial Intelligence, Auditing, Ethical Responsibility, Literacy, Self-Discipline, Teaching, Time Management",5,3 weeks
https://www.edx.org/learn/business-model/arm-education-business-models-for-technology-innovators,ArmEducationX: Business Models for Technology Innovators,,,ArmEducationX,Business & Management,Introductory,"Artificial Intelligence, Curiosity, Digital Transformation, Internet Of Things (IoT), Market Trend, New Product Development, Product Innovation, Semiconductors",99,6 weeks
